issue_id,topic_ngram
MRM-415,org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76_org.apache.maven.archiva.web.startup.configurationsynchronization.synchconfiguration(configurationsynchronization.java:94_org.apache.maven.archiva.web.startup.configurationsynchronization.initialize(configurationsynchronization.java:147_org.codehaus.plexus.personality.plexus.lifecycle.phase.initializephase.execute(initializephase.java:33){cod
MRM-415,mysql_specifi_key_long_max_key
MRM-415,specifi_key_long_max_key_length
MRM-415,key_long_max_key_length_byte
MRM-415,long_max_key_length_byte_start
MRM-415,max_key_length_byte_start_archiva
MRM-415,key_length_byte_start_archiva_mysql
MRM-415,length_byte_start_archiva_mysql_databas
MRM-415,byte_start_archiva_mysql_databas_follow
MRM-415,start_archiva_mysql_databas_follow_error
MRM-415,archiva_mysql_databas_follow_error_seen.{code}caus
MRM-415,mysql_databas_follow_error_seen.{code}caus_javax.jdo.jdodatastoreexcept
MRM-415,databas_follow_error_seen.{code}caus_javax.jdo.jdodatastoreexcept_except
MRM-415,follow_error_seen.{code}caus_javax.jdo.jdodatastoreexcept_except_throw
MRM-415,error_seen.{code}caus_javax.jdo.jdodatastoreexcept_except_throw_add
MRM-415,seen.{code}caus_javax.jdo.jdodatastoreexcept_except_throw_add_valid
MRM-415,javax.jdo.jdodatastoreexcept_except_throw_add_valid_class(
MRM-415,except_throw_add_valid_class(_specifi
MRM-415,throw_add_valid_class(_specifi_key
MRM-415,add_valid_class(_specifi_key_long
MRM-415,valid_class(_specifi_key_long_max
MRM-415,class(_specifi_key_long_max_key
MRM-415,key_long_max_key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept
MRM-415,long_max_key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi
MRM-415,max_key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key
MRM-415,key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key_long
MRM-415,length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key_long_max
MRM-415,bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key_long_max_key
MRM-415,long_max_key_length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936
MRM-415,max_key_length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870
MRM-415,key_length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573
MRM-415,length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665
MRM-415,byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170
MRM-415,com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099
MRM-415,com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695
MRM-415,com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614
MRM-415,com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570
MRM-415,com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297
MRM-415,com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341
MRM-415,com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052
MRM-415,org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313
MRM-415,org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554
MRM-415,org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406
MRM-415,org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821
MRM-415,org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835
MRM-415,org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377
MRM-415,org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428
MRM-415,org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466
MRM-415,org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76
MRM-415,org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76_org.apache.maven.archiva.web.startup.configurationsynchronization.synchconfiguration(configurationsynchronization.java:94
MRM-415,org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76_org.apache.maven.archiva.web.startup.configurationsynchronization.synchconfiguration(configurationsynchronization.java:94_org.apache.maven.archiva.web.startup.configurationsynchronization.initialize(configurationsynchronization.java:147
MRM-415,org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76_org.apache.maven.archiva.web.startup.configurationsynchronization.synchconfiguration(configurationsynchronization.java:94_org.apache.maven.archiva.web.startup.configurationsynchronization.initialize(configurationsynchronization.java:147_org.codehaus.plexus.personality.plexus.lifecycle.phase.initializephase.execute(initializephase.java:33){cod
MRM-415,mysql_specifi_key_long_max_key_length
MRM-415,specifi_key_long_max_key_length_byte
MRM-415,key_long_max_key_length_byte_start
MRM-415,long_max_key_length_byte_start_archiva
MRM-415,max_key_length_byte_start_archiva_mysql
MRM-415,key_length_byte_start_archiva_mysql_databas
MRM-415,length_byte_start_archiva_mysql_databas_follow
MRM-415,byte_start_archiva_mysql_databas_follow_error
MRM-415,start_archiva_mysql_databas_follow_error_seen.{code}caus
MRM-415,archiva_mysql_databas_follow_error_seen.{code}caus_javax.jdo.jdodatastoreexcept
MRM-415,mysql_databas_follow_error_seen.{code}caus_javax.jdo.jdodatastoreexcept_except
MRM-415,databas_follow_error_seen.{code}caus_javax.jdo.jdodatastoreexcept_except_throw
MRM-415,follow_error_seen.{code}caus_javax.jdo.jdodatastoreexcept_except_throw_add
MRM-415,error_seen.{code}caus_javax.jdo.jdodatastoreexcept_except_throw_add_valid
MRM-415,seen.{code}caus_javax.jdo.jdodatastoreexcept_except_throw_add_valid_class(
MRM-415,javax.jdo.jdodatastoreexcept_except_throw_add_valid_class(_specifi
MRM-415,except_throw_add_valid_class(_specifi_key
MRM-415,throw_add_valid_class(_specifi_key_long
MRM-415,add_valid_class(_specifi_key_long_max
MRM-415,valid_class(_specifi_key_long_max_key
MRM-415,class(_specifi_key_long_max_key_length
MRM-415,specifi_key_long_max_key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept
MRM-415,key_long_max_key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi
MRM-415,long_max_key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key
MRM-415,max_key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key_long
MRM-415,key_length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key_long_max
MRM-415,length_bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key_long_max_key
MRM-415,bytescom.mysql.jdbc.exceptions.mysqlsyntaxerrorexcept_specifi_key_long_max_key_length
MRM-415,key_long_max_key_length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936
MRM-415,long_max_key_length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870
MRM-415,max_key_length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573
MRM-415,key_length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665
MRM-415,length_byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170
MRM-415,byte_com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099
MRM-415,com.mysql.jdbc.sqlerror.createsqlexception(sqlerror.java:936_com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695
MRM-415,com.mysql.jdbc.mysqlio.checkerrorpacket(mysqlio.java:2870_com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614
MRM-415,com.mysql.jdbc.mysqlio.sendcommand(mysqlio.java:1573_com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570
MRM-415,com.mysql.jdbc.mysqlio.sqlquerydirect(mysqlio.java:1665_com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297
MRM-415,com.mysql.jdbc.connection.execsql(connection.java:3170_com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341
MRM-415,com.mysql.jdbc.connection.execsql(connection.java:3099_com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052
MRM-415,com.mysql.jdbc.statement.execute(statement.java:695_org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313
MRM-415,org.jpox.store.rdbms.table.abstracttable.executeddlstatement(abstracttable.java:614_org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554
MRM-415,org.jpox.store.rdbms.table.abstracttable.executeddlstatementlist(abstracttable.java:570_org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406
MRM-415,org.jpox.store.rdbms.table.abstracttable.create(abstracttable.java:297_org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821
MRM-415,org.jpox.store.rdbms.table.abstracttable.exists(abstracttable.java:341_org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835
MRM-415,org.jpox.store.rdbms.rdbmsmanager$classadder.performtablesvalidation(rdbmsmanager.java:3052_org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377
MRM-415,org.jpox.store.rdbms.rdbmsmanager$classadder.addclasstablesandvalidate(rdbmsmanager.java:3313_org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428
MRM-415,org.jpox.store.rdbms.rdbmsmanager$classadder.run(rdbmsmanager.java:2554_org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466
MRM-415,org.jpox.store.rdbms.rdbmsmanager$mgmttransaction.execute(rdbmsmanager.java:2406_org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76
MRM-415,org.jpox.store.rdbms.rdbmsmanager.addclasses(rdbmsmanager.java:821_org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76_org.apache.maven.archiva.web.startup.configurationsynchronization.synchconfiguration(configurationsynchronization.java:94
MRM-415,org.jpox.store.rdbms.rdbmsmanager.addclass(rdbmsmanager.java:835_org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76_org.apache.maven.archiva.web.startup.configurationsynchronization.synchconfiguration(configurationsynchronization.java:94_org.apache.maven.archiva.web.startup.configurationsynchronization.initialize(configurationsynchronization.java:147
MRM-415,org.jpox.abstractpersistencemanager.newobjectidinstance(abstractpersistencemanager.java:2377_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:428_org.apache.maven.archiva.database.jdo.jdoaccess.getobjectbyid(jdoaccess.java:466_org.apache.maven.archiva.database.jdo.jdorepositorydao.getrepository(jdorepositorydao.java:76_org.apache.maven.archiva.web.startup.configurationsynchronization.synchconfiguration(configurationsynchronization.java:94_org.apache.maven.archiva.web.startup.configurationsynchronization.initialize(configurationsynchronization.java:147_org.codehaus.plexus.personality.plexus.lifecycle.phase.initializephase.execute(initializephase.java:33){cod
MRM-485,unabl
MRM-485,creat
MRM-485,snapshot
MRM-485,repositori
MRM-485,1-
MRM-485,creat
MRM-485,edit
MRM-485,repository2-
MRM-485,uncheck
MRM-485,releas
MRM-485,included"3-
MRM-485,submit=
MRM-485,>
MRM-485,repositori
MRM-485,releas
MRM-485,includ
MRM-485,stay
MRM-485,true
MRM-485,unabl_creat
MRM-485,creat_snapshot
MRM-485,snapshot_repositori
MRM-485,repositori_1-
MRM-485,1-_creat
MRM-485,creat_edit
MRM-485,edit_repository2-
MRM-485,repository2-_uncheck
MRM-485,uncheck_releas
MRM-485,releas_included"3-
MRM-485,included"3-_submit=
MRM-485,submit=_>
MRM-485,>_repositori
MRM-485,repositori_releas
MRM-485,releas_includ
MRM-485,includ_stay
MRM-485,stay_true
MRM-485,unabl_creat_snapshot
MRM-485,creat_snapshot_repositori
MRM-485,snapshot_repositori_1-
MRM-485,repositori_1-_creat
MRM-485,1-_creat_edit
MRM-485,creat_edit_repository2-
MRM-485,edit_repository2-_uncheck
MRM-485,repository2-_uncheck_releas
MRM-485,uncheck_releas_included"3-
MRM-485,releas_included"3-_submit=
MRM-485,included"3-_submit=_>
MRM-485,submit=_>_repositori
MRM-485,>_repositori_releas
MRM-485,repositori_releas_includ
MRM-485,releas_includ_stay
MRM-485,includ_stay_true
MRM-485,unabl_creat_snapshot_repositori
MRM-485,creat_snapshot_repositori_1-
MRM-485,snapshot_repositori_1-_creat
MRM-485,repositori_1-_creat_edit
